model,prediction,confidence,image_path,dataset
TransformerModelONNX,likely real,0.9339620471,celeba_val/F_SyCA_10894.png,celeba_val
TransformerModelONNX,likely real,0.8346467614,celeba_val/F_SyCA_10880.png,celeba_val
TransformerModelONNX,likely real,0.9267309308,celeba_val/F_SyCA_10658.png,celeba_val
TransformerModelONNX,likely real,0.9280003309,celeba_val/F_SyCA_10670.png,celeba_val
TransformerModelONNX,likely real,0.9439665079,celeba_val/F_SyCA_10116.png,celeba_val
TransformerModelONNX,likely real,0.9094900489,celeba_val/F_SyCA_10102.png,celeba_val
TransformerModelONNX,likely real,0.9071757197,celeba_val/F_SyCA_10664.png,celeba_val
TransformerModelONNX,likely real,0.9099981189,celeba_val/F_SyCA_10857.png,celeba_val
TransformerModelONNX,likely real,0.9243447185,celeba_val/F_SyCA_10843.png,celeba_val
TransformerModelONNX,likely real,0.8899483681,celeba_val/F_SyCA_10328.png,celeba_val
TransformerModelONNX,likely real,0.8852038383,celeba_val/F_SyCA_10314.png,celeba_val
TransformerModelONNX,likely real,0.8697268367,celeba_val/F_SyCA_10472.png,celeba_val
TransformerModelONNX,likely real,0.9127579331,celeba_val/F_SyCA_10466.png,celeba_val
TransformerModelONNX,likely real,0.9081386328,celeba_val/F_SyCA_10300.png,celeba_val
TransformerModelONNX,likely real,0.8659121394,celeba_val/F_SyCA_10499.png,celeba_val
TransformerModelONNX,likely real,0.8903505206,celeba_val/F_SyCA_10470.png,celeba_val
TransformerModelONNX,likely real,0.8765428662,celeba_val/F_SyCA_10316.png,celeba_val
TransformerModelONNX,likely real,0.9079637527,celeba_val/F_SyCA_10302.png,celeba_val
TransformerModelONNX,likely real,0.9263765216,celeba_val/F_SyCA_10464.png,celeba_val
TransformerModelONNX,likely real,0.905790627,celeba_val/F_SyCA_10458.png,celeba_val
TransformerModelONNX,likely real,0.8922035694,celeba_val/F_SyCA_10869.png,celeba_val
TransformerModelONNX,likely real,0.9016867876,celeba_val/F_SyCA_10855.png,celeba_val
TransformerModelONNX,likely real,0.9129981399,celeba_val/F_SyCA_10841.png,celeba_val
TransformerModelONNX,likely real,0.9111787677,celeba_val/F_SyCA_10699.png,celeba_val
TransformerModelONNX,likely real,0.905399859,celeba_val/F_SyCA_10114.png,celeba_val
TransformerModelONNX,likely real,0.8935367465,celeba_val/F_SyCA_10672.png,celeba_val
TransformerModelONNX,likely real,0.9308990836,celeba_val/F_SyCA_10666.png,celeba_val
TransformerModelONNX,likely real,0.9005593061,celeba_val/F_SyCA_10100.png,celeba_val
TransformerModelONNX,likely real,0.9114150405,celeba_val/F_SyCA_10128.png,celeba_val
TransformerModelONNX,likely real,0.9014854431,celeba_val/F_SyCA_10896.png,celeba_val
TransformerModelONNX,likely real,0.9326629639,celeba_val/F_SyCA_10882.png,celeba_val
TransformerModelONNX,likely real,0.903560698,celeba_val/F_SyCA_10909.png,celeba_val
TransformerModelONNX,likely real,0.903860271,celeba_val/F_SyCA_10921.png,celeba_val
TransformerModelONNX,likely real,0.8993857503,celeba_val/F_SyCA_10935.png,celeba_val
TransformerModelONNX,likely real,0.8829541802,celeba_val/F_SyCA_10060.png,celeba_val
TransformerModelONNX,likely real,0.9320021272,celeba_val/F_SyCA_10706.png,celeba_val
TransformerModelONNX,likely real,0.9039571285,celeba_val/F_SyCA_10712.png,celeba_val
TransformerModelONNX,likely real,0.9263522029,celeba_val/F_SyCA_10074.png,celeba_val
TransformerModelONNX,likely real,0.887496829,celeba_val/F_SyCA_10048.png,celeba_val
TransformerModelONNX,likely real,0.9235641956,celeba_val/F_SyCA_10289.png,celeba_val
TransformerModelONNX,likely real,0.9051089883,celeba_val/F_SyCA_10504.png,celeba_val
TransformerModelONNX,likely real,0.9303828478,celeba_val/F_SyCA_10262.png,celeba_val
TransformerModelONNX,likely real,0.9263115525,celeba_val/F_SyCA_10276.png,celeba_val
TransformerModelONNX,likely real,0.9211018085,celeba_val/F_SyCA_10510.png,celeba_val
TransformerModelONNX,likely real,0.8486108184,celeba_val/F_SyCA_10538.png,celeba_val
TransformerModelONNX,likely real,0.8932856321,celeba_val/F_SyCA_10539.png,celeba_val
TransformerModelONNX,likely real,0.8609287739,celeba_val/F_SyCA_10277.png,celeba_val
TransformerModelONNX,likely real,0.9119184017,celeba_val/F_SyCA_10511.png,celeba_val
TransformerModelONNX,likely real,0.9030811191,celeba_val/F_SyCA_10505.png,celeba_val
TransformerModelONNX,likely real,0.8841853738,celeba_val/F_SyCA_10263.png,celeba_val
TransformerModelONNX,likely real,0.8783593774,celeba_val/F_SyCA_10288.png,celeba_val
TransformerModelONNX,likely real,0.9272965789,celeba_val/F_SyCA_10049.png,celeba_val
TransformerModelONNX,likely real,0.9138712287,celeba_val/F_SyCA_10713.png,celeba_val
TransformerModelONNX,likely real,0.9001822472,celeba_val/F_SyCA_10075.png,celeba_val
TransformerModelONNX,likely real,0.9362491965,celeba_val/F_SyCA_10061.png,celeba_val
TransformerModelONNX,likely real,0.9038946033,celeba_val/F_SyCA_10707.png,celeba_val
TransformerModelONNX,likely real,0.9208099842,celeba_val/F_SyCA_10934.png,celeba_val
TransformerModelONNX,likely real,0.8931214213,celeba_val/F_SyCA_10920.png,celeba_val
TransformerModelONNX,likely real,0.9335497022,celeba_val/F_SyCA_10908.png,celeba_val
TransformerModelONNX,likely real,0.888471365,celeba_val/F_SyCA_10883.png,celeba_val
TransformerModelONNX,likely real,0.9060332775,celeba_val/F_SyCA_10129.png,celeba_val
TransformerModelONNX,weakly real,0.7370191216,celeba_val/F_SyCA_10897.png,celeba_val
TransformerModelONNX,likely real,0.9155980349,celeba_val/F_SyCA_10667.png,celeba_val
TransformerModelONNX,likely real,0.8943741918,celeba_val/F_SyCA_10101.png,celeba_val
TransformerModelONNX,likely real,0.9125438929,celeba_val/F_SyCA_10115.png,celeba_val
TransformerModelONNX,likely real,0.9075393677,celeba_val/F_SyCA_10673.png,celeba_val
TransformerModelONNX,likely real,0.9232042432,celeba_val/F_SyCA_10698.png,celeba_val
TransformerModelONNX,likely real,0.9323265553,celeba_val/F_SyCA_10840.png,celeba_val
TransformerModelONNX,likely real,0.8856723309,celeba_val/F_SyCA_10854.png,celeba_val
TransformerModelONNX,likely real,0.8602939844,celeba_val/F_SyCA_10868.png,celeba_val
TransformerModelONNX,likely real,0.8996065855,celeba_val/F_SyCA_10459.png,celeba_val
TransformerModelONNX,likely real,0.9416712523,celeba_val/F_SyCA_10303.png,celeba_val
TransformerModelONNX,likely real,0.9458003044,celeba_val/F_SyCA_10465.png,celeba_val
TransformerModelONNX,likely real,0.9301127791,celeba_val/F_SyCA_10471.png,celeba_val
TransformerModelONNX,likely real,0.9225199223,celeba_val/F_SyCA_10317.png,celeba_val
TransformerModelONNX,likely real,0.8716421723,celeba_val/F_SyCA_10358.png,celeba_val
TransformerModelONNX,likely real,0.9430266023,celeba_val/F_SyCA_10416.png,celeba_val
TransformerModelONNX,likely real,0.8806118369,celeba_val/F_SyCA_10370.png,celeba_val
TransformerModelONNX,likely real,0.9104484916,celeba_val/F_SyCA_10364.png,celeba_val
TransformerModelONNX,likely real,0.9052992463,celeba_val/F_SyCA_10402.png,celeba_val
TransformerModelONNX,likely real,0.9174957275,celeba_val/F_SyCA_10833.png,celeba_val
TransformerModelONNX,likely real,0.9281855226,celeba_val/F_SyCA_10827.png,celeba_val
TransformerModelONNX,likely real,0.8995525241,celeba_val/F_SyCA_10199.png,celeba_val
TransformerModelONNX,likely real,0.8577076197,celeba_val/F_SyCA_10628.png,celeba_val
TransformerModelONNX,likely real,0.9135269523,celeba_val/F_SyCA_10172.png,celeba_val
TransformerModelONNX,likely real,0.9213611484,celeba_val/F_SyCA_10614.png,celeba_val
TransformerModelONNX,likely real,0.8090847135,celeba_val/F_SyCA_10600.png,celeba_val
TransformerModelONNX,likely real,0.8979159594,celeba_val/F_SyCA_10166.png,celeba_val
TransformerModelONNX,likely real,0.8334671855,celeba_val/F_SyCA_10947.png,celeba_val
TransformerModelONNX,likely real,0.8961517215,celeba_val/F_SyCA_10953.png,celeba_val
TransformerModelONNX,likely real,0.914291501,celeba_val/F_SyCA_10984.png,celeba_val
TransformerModelONNX,likely real,0.9055148959,celeba_val/F_SyCA_10990.png,celeba_val
TransformerModelONNX,likely real,0.8942502141,celeba_val/F_SyCA_10748.png,celeba_val
TransformerModelONNX,likely real,0.889144063,celeba_val/F_SyCA_10006.png,celeba_val
TransformerModelONNX,likely real,0.8452944756,celeba_val/F_SyCA_10760.png,celeba_val
TransformerModelONNX,likely real,0.9196302891,celeba_val/F_SyCA_10774.png,celeba_val
TransformerModelONNX,likely real,0.9050722718,celeba_val/F_SyCA_10012.png,celeba_val
TransformerModelONNX,likely real,0.8861912489,celeba_val/F_SyCA_10589.png,celeba_val
TransformerModelONNX,likely real,0.8475949764,celeba_val/F_SyCA_10238.png,celeba_val
TransformerModelONNX,likely real,0.9052850008,celeba_val/F_SyCA_10562.png,celeba_val
TransformerModelONNX,likely real,0.921675384,celeba_val/F_SyCA_10204.png,celeba_val
TransformerModelONNX,likely real,0.8784965873,celeba_val/F_SyCA_10210.png,celeba_val
TransformerModelONNX,likely real,0.9043598771,celeba_val/F_SyCA_10576.png,celeba_val
TransformerModelONNX,likely real,0.8851142526,celeba_val/F_SyCA_10211.png,celeba_val
TransformerModelONNX,likely real,0.9274361134,celeba_val/F_SyCA_10577.png,celeba_val
TransformerModelONNX,likely real,0.942886591,celeba_val/F_SyCA_10563.png,celeba_val
TransformerModelONNX,likely real,0.9162284732,celeba_val/F_SyCA_10205.png,celeba_val
TransformerModelONNX,likely real,0.9123376012,celeba_val/F_SyCA_10239.png,celeba_val
TransformerModelONNX,likely real,0.9337651134,celeba_val/F_SyCA_10588.png,celeba_val
TransformerModelONNX,likely real,0.9314833879,celeba_val/F_SyCA_10775.png,celeba_val
TransformerModelONNX,likely real,0.8507061601,celeba_val/F_SyCA_10013.png,celeba_val
TransformerModelONNX,likely real,0.9104381204,celeba_val/F_SyCA_10007.png,celeba_val
TransformerModelONNX,likely real,0.908683598,celeba_val/F_SyCA_10761.png,celeba_val
TransformerModelONNX,likely real,0.9125671387,celeba_val/F_SyCA_10749.png,celeba_val
TransformerModelONNX,likely real,0.8612513542,celeba_val/F_SyCA_10991.png,celeba_val
TransformerModelONNX,likely real,0.9039527774,celeba_val/F_SyCA_10985.png,celeba_val
TransformerModelONNX,likely real,0.880037725,celeba_val/F_SyCA_10952.png,celeba_val
TransformerModelONNX,likely real,0.909311533,celeba_val/F_SyCA_10946.png,celeba_val
TransformerModelONNX,likely real,0.9292655587,celeba_val/F_SyCA_10601.png,celeba_val
TransformerModelONNX,likely real,0.9178359509,celeba_val/F_SyCA_10167.png,celeba_val
TransformerModelONNX,likely real,0.9255873561,celeba_val/F_SyCA_10173.png,celeba_val
TransformerModelONNX,likely real,0.8878386617,celeba_val/F_SyCA_10615.png,celeba_val
TransformerModelONNX,likely real,0.8935496211,celeba_val/F_SyCA_10629.png,celeba_val
TransformerModelONNX,likely real,0.8958628774,celeba_val/F_SyCA_10826.png,celeba_val
TransformerModelONNX,uncertain,0.5915614367,celeba_val/F_SyCA_10198.png,celeba_val
TransformerModelONNX,likely real,0.9302328229,celeba_val/F_SyCA_10832.png,celeba_val
TransformerModelONNX,likely real,0.9234848619,celeba_val/F_SyCA_10365.png,celeba_val
TransformerModelONNX,likely real,0.8833498359,celeba_val/F_SyCA_10403.png,celeba_val
TransformerModelONNX,likely real,0.9023809433,celeba_val/F_SyCA_10417.png,celeba_val
TransformerModelONNX,likely real,0.9051918387,celeba_val/F_SyCA_10371.png,celeba_val
TransformerModelONNX,likely real,0.9061929584,celeba_val/F_SyCA_10359.png,celeba_val
TransformerModelONNX,likely real,0.8996279836,celeba_val/F_SyCA_10398.png,celeba_val
TransformerModelONNX,likely real,0.8488169909,celeba_val/F_SyCA_10429.png,celeba_val
TransformerModelONNX,likely real,0.8887860775,celeba_val/F_SyCA_10401.png,celeba_val
TransformerModelONNX,likely real,0.9247065783,celeba_val/F_SyCA_10367.png,celeba_val
TransformerModelONNX,likely real,0.931286037,celeba_val/F_SyCA_10373.png,celeba_val
TransformerModelONNX,likely real,0.9138200879,celeba_val/F_SyCA_10415.png,celeba_val
TransformerModelONNX,likely real,0.8831466436,celeba_val/F_SyCA_10824.png,celeba_val
TransformerModelONNX,likely real,0.9027853608,celeba_val/F_SyCA_10830.png,celeba_val
TransformerModelONNX,likely real,0.9252197742,celeba_val/F_SyCA_10818.png,celeba_val
TransformerModelONNX,likely real,0.8689883947,celeba_val/F_SyCA_10159.png,celeba_val
TransformerModelONNX,likely real,0.8890830278,celeba_val/F_SyCA_10165.png,celeba_val
TransformerModelONNX,likely real,0.9222105742,celeba_val/F_SyCA_10603.png,celeba_val
TransformerModelONNX,likely real,0.8973411918,celeba_val/F_SyCA_10617.png,celeba_val
TransformerModelONNX,likely real,0.9090423584,celeba_val/F_SyCA_10171.png,celeba_val
TransformerModelONNX,likely real,0.9302990437,celeba_val/F_SyCA_10788.png,celeba_val
TransformerModelONNX,likely real,0.9261811376,celeba_val/F_SyCA_10950.png,celeba_val
TransformerModelONNX,likely real,0.8040323853,celeba_val/F_SyCA_10944.png,celeba_val
TransformerModelONNX,likely real,0.9207905531,celeba_val/F_SyCA_10978.png,celeba_val
TransformerModelONNX,weakly real,0.7777509093,celeba_val/F_SyCA_10993.png,celeba_val
TransformerModelONNX,likely real,0.9182394743,celeba_val/F_SyCA_10987.png,celeba_val
TransformerModelONNX,likely real,0.8950753808,celeba_val/F_SyCA_10039.png,celeba_val
TransformerModelONNX,likely real,0.9444725513,celeba_val/F_SyCA_10011.png,celeba_val
TransformerModelONNX,likely real,0.922051847,celeba_val/F_SyCA_10777.png,celeba_val
TransformerModelONNX,likely real,0.9149913192,celeba_val/F_SyCA_10763.png,celeba_val
TransformerModelONNX,likely real,0.9096725583,celeba_val/F_SyCA_10005.png,celeba_val
TransformerModelONNX,likely real,0.9062432647,celeba_val/F_SyCA_10549.png,celeba_val
TransformerModelONNX,likely real,0.8626449108,celeba_val/F_SyCA_10575.png,celeba_val
TransformerModelONNX,likely real,0.9256275892,celeba_val/F_SyCA_10213.png,celeba_val
TransformerModelONNX,likely real,0.9224275351,celeba_val/F_SyCA_10207.png,celeba_val
TransformerModelONNX,likely real,0.8690249324,celeba_val/F_SyCA_10561.png,celeba_val
TransformerModelONNX,likely real,0.8775856495,celeba_val/F_SyCA_10206.png,celeba_val
TransformerModelONNX,likely real,0.9343159199,celeba_val/F_SyCA_10560.png,celeba_val
TransformerModelONNX,likely real,0.9122524261,celeba_val/F_SyCA_10574.png,celeba_val
TransformerModelONNX,likely real,0.9120777845,celeba_val/F_SyCA_10212.png,celeba_val
TransformerModelONNX,likely real,0.9085562825,celeba_val/F_SyCA_10548.png,celeba_val
TransformerModelONNX,likely real,0.9184330106,celeba_val/F_SyCA_10762.png,celeba_val
TransformerModelONNX,likely real,0.8673481345,celeba_val/F_SyCA_10004.png,celeba_val
TransformerModelONNX,likely real,0.9273037314,celeba_val/F_SyCA_10010.png,celeba_val
TransformerModelONNX,likely real,0.9215896726,celeba_val/F_SyCA_10776.png,celeba_val
TransformerModelONNX,likely real,0.8000512123,celeba_val/F_SyCA_10986.png,celeba_val
TransformerModelONNX,likely real,0.8980118632,celeba_val/F_SyCA_10038.png,celeba_val
TransformerModelONNX,likely real,0.9053639174,celeba_val/F_SyCA_10992.png,celeba_val
TransformerModelONNX,likely real,0.8527636528,celeba_val/F_SyCA_10979.png,celeba_val
TransformerModelONNX,likely real,0.9030416608,celeba_val/F_SyCA_10945.png,celeba_val
TransformerModelONNX,likely real,0.9190991521,celeba_val/F_SyCA_10951.png,celeba_val
TransformerModelONNX,likely real,0.9381219745,celeba_val/F_SyCA_10789.png,celeba_val
TransformerModelONNX,likely real,0.9188733101,celeba_val/F_SyCA_10616.png,celeba_val
TransformerModelONNX,likely real,0.8989480138,celeba_val/F_SyCA_10170.png,celeba_val
TransformerModelONNX,likely real,0.9163996577,celeba_val/F_SyCA_10164.png,celeba_val
TransformerModelONNX,likely real,0.8286656141,celeba_val/F_SyCA_10602.png,celeba_val
TransformerModelONNX,likely real,0.8575844169,celeba_val/F_SyCA_10158.png,celeba_val
TransformerModelONNX,likely real,0.9292553663,celeba_val/F_SyCA_10819.png,celeba_val
TransformerModelONNX,likely real,0.934974134,celeba_val/F_SyCA_10831.png,celeba_val
TransformerModelONNX,likely real,0.8900246024,celeba_val/F_SyCA_10825.png,celeba_val
TransformerModelONNX,likely real,0.9165122509,celeba_val/F_SyCA_10372.png,celeba_val
TransformerModelONNX,likely real,0.8860805631,celeba_val/F_SyCA_10414.png,celeba_val
TransformerModelONNX,likely real,0.934904933,celeba_val/F_SyCA_10400.png,celeba_val
TransformerModelONNX,likely real,0.8936819434,celeba_val/F_SyCA_10366.png,celeba_val
TransformerModelONNX,likely real,0.9110776186,celeba_val/F_SyCA_10428.png,celeba_val
TransformerModelONNX,likely real,0.8752046227,celeba_val/F_SyCA_10399.png,celeba_val
TransformerModelONNX,likely real,0.8891068697,celeba_val/F_SyCA_10389.png,celeba_val
TransformerModelONNX,likely real,0.9280574918,celeba_val/F_SyCA_10362.png,celeba_val
TransformerModelONNX,likely real,0.9104835391,celeba_val/F_SyCA_10404.png,celeba_val
TransformerModelONNX,likely real,0.8737725019,celeba_val/F_SyCA_10410.png,celeba_val
TransformerModelONNX,likely real,0.874371767,celeba_val/F_SyCA_10376.png,celeba_val
TransformerModelONNX,likely real,0.9064159989,celeba_val/F_SyCA_10438.png,celeba_val
TransformerModelONNX,likely real,0.9162052274,celeba_val/F_SyCA_10809.png,celeba_val
TransformerModelONNX,likely real,0.9105656743,celeba_val/F_SyCA_10821.png,celeba_val
TransformerModelONNX,likely real,0.9191691279,celeba_val/F_SyCA_10835.png,celeba_val
TransformerModelONNX,likely real,0.8957973123,celeba_val/F_SyCA_10606.png,celeba_val
TransformerModelONNX,likely real,0.9331899881,celeba_val/F_SyCA_10160.png,celeba_val
TransformerModelONNX,likely real,0.9366512299,celeba_val/F_SyCA_10174.png,celeba_val
TransformerModelONNX,likely real,0.910580337,celeba_val/F_SyCA_10612.png,celeba_val
TransformerModelONNX,likely real,0.9323298335,celeba_val/F_SyCA_10148.png,celeba_val
TransformerModelONNX,likely real,0.9279512763,celeba_val/F_SyCA_10969.png,celeba_val
TransformerModelONNX,likely real,0.937274158,celeba_val/F_SyCA_10955.png,celeba_val
TransformerModelONNX,likely real,0.9205582142,celeba_val/F_SyCA_10799.png,celeba_val
TransformerModelONNX,likely real,0.9165000319,celeba_val/F_SyCA_10941.png,celeba_val
TransformerModelONNX,likely real,0.9230824113,celeba_val/F_SyCA_10772.png,celeba_val
TransformerModelONNX,likely real,0.9271700382,celeba_val/F_SyCA_10014.png,celeba_val
TransformerModelONNX,likely real,0.9206059575,celeba_val/F_SyCA_10000.png,celeba_val
TransformerModelONNX,likely real,0.8679184318,celeba_val/F_SyCA_10766.png,celeba_val
TransformerModelONNX,likely real,0.8828700781,celeba_val/F_SyCA_10996.png,celeba_val
TransformerModelONNX,likely real,0.8862010837,celeba_val/F_SyCA_10028.png,celeba_val
TransformerModelONNX,likely real,0.9340747595,celeba_val/F_SyCA_10982.png,celeba_val
TransformerModelONNX,likely real,0.9303461909,celeba_val/F_SyCA_10216.png,celeba_val
TransformerModelONNX,likely real,0.8941981196,celeba_val/F_SyCA_10570.png,celeba_val
TransformerModelONNX,likely real,0.9423613548,celeba_val/F_SyCA_10564.png,celeba_val
TransformerModelONNX,weakly real,0.7599214911,celeba_val/F_SyCA_10202.png,celeba_val
TransformerModelONNX,likely real,0.8583365679,celeba_val/F_SyCA_10558.png,celeba_val
TransformerModelONNX,likely real,0.8413246274,celeba_val/F_SyCA_10559.png,celeba_val
TransformerModelONNX,likely real,0.9274030328,celeba_val/F_SyCA_10565.png,celeba_val
TransformerModelONNX,likely real,0.9372619987,celeba_val/F_SyCA_10203.png,celeba_val
TransformerModelONNX,likely real,0.8779784441,celeba_val/F_SyCA_10217.png,celeba_val
TransformerModelONNX,likely real,0.8404108882,celeba_val/F_SyCA_10571.png,celeba_val
TransformerModelONNX,likely real,0.8969193101,celeba_val/F_SyCA_10983.png,celeba_val
TransformerModelONNX,likely real,0.9009690881,celeba_val/F_SyCA_10997.png,celeba_val
TransformerModelONNX,likely real,0.8809006214,celeba_val/F_SyCA_10029.png,celeba_val
TransformerModelONNX,likely real,0.9284268618,celeba_val/F_SyCA_10001.png,celeba_val
TransformerModelONNX,likely real,0.933313787,celeba_val/F_SyCA_10767.png,celeba_val
TransformerModelONNX,likely real,0.9301407337,celeba_val/F_SyCA_10773.png,celeba_val
TransformerModelONNX,likely real,0.9306665063,celeba_val/F_SyCA_10015.png,celeba_val
TransformerModelONNX,likely real,0.925232172,celeba_val/F_SyCA_10940.png,celeba_val
TransformerModelONNX,likely real,0.9018104672,celeba_val/F_SyCA_10798.png,celeba_val
TransformerModelONNX,likely real,0.8836017251,celeba_val/F_SyCA_10954.png,celeba_val
TransformerModelONNX,likely real,0.90787673,celeba_val/F_SyCA_10968.png,celeba_val
TransformerModelONNX,likely real,0.8963811398,celeba_val/F_SyCA_10149.png,celeba_val
TransformerModelONNX,likely real,0.9211446047,celeba_val/F_SyCA_10175.png,celeba_val
TransformerModelONNX,likely real,0.9205656052,celeba_val/F_SyCA_10613.png,celeba_val
TransformerModelONNX,likely real,0.9074799418,celeba_val/F_SyCA_10607.png,celeba_val
TransformerModelONNX,likely real,0.9264727831,celeba_val/F_SyCA_10161.png,celeba_val
TransformerModelONNX,likely real,0.8586341143,celeba_val/F_SyCA_10834.png,celeba_val
TransformerModelONNX,likely real,0.9187734127,celeba_val/F_SyCA_10820.png,celeba_val
TransformerModelONNX,likely real,0.9236847162,celeba_val/F_SyCA_10808.png,celeba_val
TransformerModelONNX,weakly real,0.6594403982,celeba_val/F_SyCA_10439.png,celeba_val
TransformerModelONNX,likely real,0.9109969735,celeba_val/F_SyCA_10411.png,celeba_val
TransformerModelONNX,likely real,0.8683823347,celeba_val/F_SyCA_10377.png,celeba_val
TransformerModelONNX,likely real,0.9306506515,celeba_val/F_SyCA_10363.png,celeba_val
TransformerModelONNX,likely real,0.8975144625,celeba_val/F_SyCA_10405.png,celeba_val
TransformerModelONNX,likely real,0.8991981745,celeba_val/F_SyCA_10388.png,celeba_val
TransformerModelONNX,likely real,0.932508707,celeba_val/F_SyCA_10375.png,celeba_val
TransformerModelONNX,likely real,0.9120718837,celeba_val/F_SyCA_10413.png,celeba_val
TransformerModelONNX,likely real,0.9218733311,celeba_val/F_SyCA_10407.png,celeba_val
TransformerModelONNX,likely real,0.8869464397,celeba_val/F_SyCA_10361.png,celeba_val
TransformerModelONNX,likely real,0.8822532296,celeba_val/F_SyCA_10349.png,celeba_val
TransformerModelONNX,likely real,0.8986439109,celeba_val/F_SyCA_10836.png,celeba_val
TransformerModelONNX,likely real,0.9270040989,celeba_val/F_SyCA_10188.png,celeba_val
TransformerModelONNX,likely real,0.8847925663,celeba_val/F_SyCA_10822.png,celeba_val
TransformerModelONNX,likely real,0.8953074813,celeba_val/F_SyCA_10611.png,celeba_val
TransformerModelONNX,likely real,0.9120877385,celeba_val/F_SyCA_10177.png,celeba_val
TransformerModelONNX,likely real,0.8848439455,celeba_val/F_SyCA_10163.png,celeba_val
TransformerModelONNX,likely real,0.9163470864,celeba_val/F_SyCA_10605.png,celeba_val
TransformerModelONNX,likely real,0.9249037504,celeba_val/F_SyCA_10639.png,celeba_val
TransformerModelONNX,likely real,0.9001706243,celeba_val/F_SyCA_10942.png,celeba_val
TransformerModelONNX,likely real,0.9244486094,celeba_val/F_SyCA_10956.png,celeba_val
TransformerModelONNX,likely real,0.8737908602,celeba_val/F_SyCA_10765.png,celeba_val
TransformerModelONNX,likely real,0.9044967294,celeba_val/F_SyCA_10003.png,celeba_val
TransformerModelONNX,likely real,0.8431153893,celeba_val/F_SyCA_10017.png,celeba_val
TransformerModelONNX,likely real,0.9268029332,celeba_val/F_SyCA_10771.png,celeba_val
TransformerModelONNX,likely real,0.8215432763,celeba_val/F_SyCA_10981.png,celeba_val
TransformerModelONNX,likely real,0.9040508866,celeba_val/F_SyCA_10759.png,celeba_val
TransformerModelONNX,likely real,0.8849854469,celeba_val/F_SyCA_10995.png,celeba_val
TransformerModelONNX,likely real,0.9234976172,celeba_val/F_SyCA_10598.png,celeba_val
TransformerModelONNX,likely real,0.9206408262,celeba_val/F_SyCA_10201.png,celeba_val
TransformerModelONNX,likely real,0.9106832743,celeba_val/F_SyCA_10567.png,celeba_val
TransformerModelONNX,likely real,0.8872020245,celeba_val/F_SyCA_10573.png,celeba_val
TransformerModelONNX,likely real,0.8940486908,celeba_val/F_SyCA_10215.png,celeba_val
TransformerModelONNX,likely real,0.88982898,celeba_val/F_SyCA_10229.png,celeba_val
TransformerModelONNX,likely real,0.9027979374,celeba_val/F_SyCA_10228.png,celeba_val
TransformerModelONNX,likely real,0.9096220136,celeba_val/F_SyCA_10572.png,celeba_val
TransformerModelONNX,likely real,0.9096077085,celeba_val/F_SyCA_10214.png,celeba_val
TransformerModelONNX,likely real,0.9306347966,celeba_val/F_SyCA_10200.png,celeba_val
TransformerModelONNX,likely real,0.9301037192,celeba_val/F_SyCA_10566.png,celeba_val
TransformerModelONNX,likely real,0.920753181,celeba_val/F_SyCA_10599.png,celeba_val
TransformerModelONNX,likely real,0.9181577563,celeba_val/F_SyCA_10994.png,celeba_val
TransformerModelONNX,likely real,0.9113175273,celeba_val/F_SyCA_10758.png,celeba_val
TransformerModelONNX,likely real,0.9089852571,celeba_val/F_SyCA_10980.png,celeba_val
TransformerModelONNX,likely real,0.925111115,celeba_val/F_SyCA_10016.png,celeba_val
TransformerModelONNX,likely real,0.8720302582,celeba_val/F_SyCA_10770.png,celeba_val
TransformerModelONNX,likely real,0.9016289711,celeba_val/F_SyCA_10764.png,celeba_val
TransformerModelONNX,likely real,0.9048193097,celeba_val/F_SyCA_10002.png,celeba_val
TransformerModelONNX,likely real,0.9326857328,celeba_val/F_SyCA_10957.png,celeba_val
TransformerModelONNX,likely real,0.8715444803,celeba_val/F_SyCA_10943.png,celeba_val
TransformerModelONNX,likely real,0.8336007595,celeba_val/F_SyCA_10638.png,celeba_val
TransformerModelONNX,likely real,0.9212354422,celeba_val/F_SyCA_10162.png,celeba_val
TransformerModelONNX,likely real,0.914793849,celeba_val/F_SyCA_10604.png,celeba_val
TransformerModelONNX,likely real,0.8917807341,celeba_val/F_SyCA_10610.png,celeba_val
TransformerModelONNX,likely real,0.8632496595,celeba_val/F_SyCA_10176.png,celeba_val
TransformerModelONNX,likely real,0.8894281983,celeba_val/F_SyCA_10823.png,celeba_val
TransformerModelONNX,likely real,0.9357630014,celeba_val/F_SyCA_10837.png,celeba_val
TransformerModelONNX,likely real,0.8785198331,celeba_val/F_SyCA_10189.png,celeba_val
TransformerModelONNX,likely real,0.8814439774,celeba_val/F_SyCA_10348.png,celeba_val
TransformerModelONNX,likely real,0.9064335823,celeba_val/F_SyCA_10406.png,celeba_val
TransformerModelONNX,likely real,0.8468905687,celeba_val/F_SyCA_10360.png,celeba_val
TransformerModelONNX,likely real,0.9098255038,celeba_val/F_SyCA_10374.png,celeba_val
TransformerModelONNX,likely real,0.8812863231,celeba_val/F_SyCA_10412.png,celeba_val
TransformerModelDimaONNX,likely fake,0.9988608956,celeba_val/F_SyCA_10392.png,celeba_val
TransformerModelDimaONNX,likely fake,0.9965391159,celeba_val/F_SyCA_10386.png,celeba_val
TransformerModelDimaONNX,likely fake,0.9965320826,celeba_val/F_SyCA_10379.png,celeba_val
